Index,frame
0,0.0281505
1,0.0041287
2,0.0120049
3,0.0114209
4,0.0115209
5,0.0133071
6,0.0138074
7,0.0160765
8,0.0246885
9,0.0064544
10,0.0137966
11,0.0072053
12,0.0136478
13,0.0136061
14,0.0163249
15,0.011346
16,0.0171611
17,0.0114558
18,0.0167699
19,0.010622
20,0.0133729
21,0.0142739
22,0.0137916
23,0.0166346
24,0.0107443
25,0.0162512
26,0.0104633
27,0.0175084
28,0.0109898
29,0.0123104
30,0.0138839
31,0.0139871
32,0.0172753
33,0.0095489
34,0.0175462
35,0.0101929
36,0.013562
37,0.0146333
38,0.0135249
39,0.0141694
40,0.0140366
41,0.0129781
42,0.0173788
43,0.0141136
44,0.0130346
45,0.0106145
46,0.0139702
47,0.0130403
48,0.0160702
49,0.0147027
50,0.0138873
51,0.0104957
52,0.0161332
53,0.0115586
54,0.0132991
55,0.0142035
56,0.0141487
57,0.0136855
58,0.014099
59,0.0152112
60,0.0130352
61,0.0135699
62,0.0138288
63,0.0138419
64,0.017115
65,0.0104052
66,0.0170882
67,0.0128956
68,0.0135879
69,0.0129439
70,0.0124522
71,0.0135774
72,0.0133753
73,0.0177036
74,0.011929
75,0.0140351
76,0.0122939
77,0.0189081
78,0.0116427
79,0.009373
80,0.0173721
81,0.0102331
82,0.0137705
83,0.0140893
84,0.0185336
85,0.0099566
86,0.0202948
87,0.0072142
88,0.0137119
89,0.0160484
90,0.0117062
91,0.013652
92,0.0143107
93,0.0157216
94,0.0126659
95,0.0116907
96,0.0152922
97,0.0116196
98,0.0152024
99,0.0124091
100,0.0182353
101,0.0091764
102,0.0164124
103,0.014488
104,0.0096681
105,0.0140793
106,0.0131008
107,0.0170631
108,0.0111491
109,0.0164888
110,0.01318
111,0.0111458
112,0.0139454
113,0.0138339
114,0.0138558
115,0.0137781
116,0.0221179
117,0.0130763
118,0.0078982
119,0.0168237
120,0.0088032
121,0.0135122
122,0.015751
123,0.0118858
124,0.0135869
125,0.0152654
126,0.0149085
127,0.0133501
128,0.011818
129,0.0136238
130,0.0134543
131,0.0172103
132,0.010302
133,0.0171663
134,0.0135183
135,0.0121978
136,0.011408
137,0.0140355
138,0.0159809
139,0.0113456
140,0.0135202
141,0.0177956
142,0.009809
143,0.0174449
144,0.0130137
145,0.0113862
146,0.0137937
147,0.0132847
148,0.013847
149,0.0137719
150,0.0217222
151,0.0119797
152,0.0128182
153,0.0164836
154,0.0070382
155,0.0177496
156,0.0097869
157,0.0170467
158,0.0099
159,0.0176557
160,0.0098527
161,0.018891
162,0.01263
163,0.0107118
164,0.0138369
165,0.0137589
166,0.0269166
167,0.0064916
168,0.0110501
169,0.0107012
170,0.0172948
171,0.0119151
172,0.0119393
173,0.0139205
174,0.0157129
175,0.0158004
176,0.0111394
177,0.0161629
178,0.0112594
179,0.0123577
180,0.0140998
181,0.0135504
182,0.013062
183,0.0151808
184,0.0118844
185,0.0157515
186,0.0113517
187,0.0140441
188,0.0134018
189,0.0223029
190,0.0073497
191,0.0157281
192,0.0124965
193,0.0162601
194,0.0130828
195,0.00891
196,0.0138906
197,0.0137797
198,0.0169955
199,0.012368
200,0.0151591
201,0.0108308
202,0.016644
203,0.0106612
204,0.0136611
205,0.0143072
206,0.0129825
207,0.0183588
208,0.0093023
209,0.0177522
210,0.0094257
211,0.0152178
212,0.0123336
213,0.0138955
214,0.0180991
215,0.0092736
216,0.0178468
217,0.0113007
218,0.0150379
219,0.0102051
220,0.0137614
221,0.0139416
222,0.0136737
223,0.0163569
224,0.0105322
225,0.0183825
226,0.011897
227,0.0113036
228,0.0133343
229,0.0142584
230,0.0157346
231,0.0124612
232,0.0166502
233,0.0101885
234,0.0167751
235,0.0129106
236,0.0147397
237,0.0101558
238,0.0140623
239,0.014016
240,0.0135615
241,0.0165247
242,0.0126161
243,0.0156091
244,0.0100116
245,0.0138095
246,0.0137304
247,0.0133373
248,0.0144515
249,0.012861
250,0.0161348
251,0.0141918
252,0.0113928
253,0.0144623
254,0.0136898
255,0.013954
256,0.014036
257,0.0136833
258,0.013765
259,0.0184289
260,0.0124866
261,0.0166455
262,0.0132068
263,0.0092693
264,0.0141849
265,0.0140846
266,0.0176657
267,0.0142535
268,0.0098978
269,0.0180061
270,0.015032
271,0.0129369
272,0.0108789
273,0.0166904
274,0.0112733
275,0.0147606
276,0.01379
277,0.0142029
278,0.0142195
279,0.0170404
280,0.0134766
281,0.01298
282,0.0116857
283,0.0142706
284,0.0135841
285,0.0138413
286,0.0166846
287,0.0141435
288,0.0141605
289,0.012452
290,0.0156326
291,0.009843
292,0.0140233
293,0.014753
294,0.0142425
295,0.0158273
296,0.010832
297,0.0182912
298,0.0099905
299,0.0134302
