Index,frame
0,85.1761
1,85.6293
2,85.6127
3,85.821
4,86.3511
5,86.2746
6,85.8284
7,86.4669
8,85.6703
9,85.6677
10,85.3498
11,85.8714
12,85.4249
13,85.7
14,86.187
15,88.2772
16,87.2122
17,85.5343
18,86.1439
19,85.5717
20,86.5889
21,85.7454
22,85.3708
23,86.2851
24,85.6017
25,85.5902
26,85.5613
27,86.3868
28,85.6291
29,84.9789
30,85.1718
31,85.2641
32,85.4159
33,85.4456
34,85.7034
35,85.7196
36,85.9335
37,86.5386
38,85.5103
39,85.0677
40,85.0717
41,84.6065
42,85.4088
43,84.9199
44,85.3365
45,84.9609
46,85.6245
47,84.7392
48,85.0013
49,84.9741
50,85.6607
51,84.5206
52,84.408
53,85.4851
54,84.4317
55,84.2092
56,84.1399
57,84.9914
58,85.1187
59,84.1957
60,84.8678
61,83.3737
62,84.5061
63,84.8249
64,83.5957
65,84.3027
66,84.3918
67,84.4161
68,84.3927
69,84.4045
70,84.414
71,83.8667
72,84.5497
73,83.7335
74,84.5143
75,84.0716
76,84.2035
77,84.4321
78,84.3315
79,84.2154
80,83.8138
81,83.6605
82,84.4271
83,83.9837
84,83.8446
85,83.0702
86,83.5443
87,83.6051
88,83.5096
89,84.3351
90,83.4255
91,84.0211
92,83.6798
93,83.2937
94,83.844
95,83.0188
96,83.5186
97,83.6237
98,83.0326
99,83.8688
100,83.5484
101,83.9664
102,83.4234
103,83.9106
104,83.7391
105,83.6047
106,83.2867
107,84.6226
108,84.1896
109,83.524
110,83.8187
111,84.4597
112,84.4917
113,84.6957
114,84.4029
115,84.6022
116,84.9145
117,84.2201
118,83.9345
119,84.9728
120,84.6157
121,85.4887
122,84.7821
123,84.6071
124,84.8056
125,84.3602
126,83.8664
127,84.4173
128,84.3687
129,83.9526
130,84.7158
131,85.3837
132,84.7212
133,84.8492
134,85.0558
135,85.0522
136,85.0546
137,84.6734
138,84.4437
139,85.1755
140,85.2522
141,85.0498
142,84.9386
143,85.149
144,85.2472
145,85.5552
146,85.5208
147,85.382
148,85.5535
149,84.6133
150,86.1978
151,85.33
152,85.3605
153,85.5983
154,84.8738
155,86.1096
156,85.5487
157,84.9484
158,85.968
159,85.9095
160,85.5633
161,85.707
162,85.8041
163,86.375
164,85.5415
165,85.6437
166,86.5389
167,85.6621
168,85.5767
169,85.7095
170,85.4791
171,85.3916
172,83.7579
173,84.6018
174,85.2186
175,85.6233
176,85.2423
177,85.3218
178,84.9173
179,85.0283
180,85.2447
181,85.262
182,84.9396
183,84.6669
184,85.3648
185,85.3035
186,85.6366
187,85.1754
188,85.2061
189,85.2647
190,85.2095
191,84.0518
192,84.7319
193,85.0316
194,84.3261
195,84.4076
196,84.3115
197,85.2672
198,85.1087
199,84.4165
200,84.7171
201,84.7341
202,84.7391
203,84.0671
204,84.1085
205,85.0853
206,84.9569
207,83.9861
208,84.7403
209,85.2269
210,84.2408
211,84.1254
212,84.1735
213,84.689
214,85.176
215,84.1241
216,84.3487
217,85.287
218,84.9874
219,84.2618
220,84.6884
221,84.9551
222,84.9802
223,84.5242
224,84.8662
225,85.0986
226,84.0916
227,84.5872
228,84.7509
229,84.9374
230,85.0113
231,84.4083
232,86.5394
233,86.2881
234,85.7477
235,84.2192
236,84.9474
237,85.1101
238,85.8158
239,84.6415
240,85.2522
241,85.1107
242,85.4075
243,85.6615
244,85.3455
245,84.9584
246,84.3396
247,85.2191
248,85.5629
249,85.0882
250,84.8288
251,86.3864
252,85.8182
253,85.4352
254,85.7629
255,85.7504
256,86.2319
257,85.25
258,84.8166
259,85.9627
260,85.5845
261,85.5406
262,85.1769
263,85.8517
264,86.1326
265,85.7064
266,85.2244
267,85.9421
268,85.5788
269,85.7274
270,85.3143
271,85.6037
272,86.0909
273,85.8139
274,85.3408
275,86.039
276,86.0746
277,85.61
278,85.7604
279,85.6923
280,85.5357
281,85.3355
282,85.0727
283,85.2495
284,85.4202
285,85.4354
286,85.7975
287,84.97
288,85.4835
289,85.7258
290,85.395
291,85.6722
292,85.6467
293,84.9178
294,85.1989
295,86.1844
296,85.5073
297,85.5541
298,85.3793
299,86.0342
