Index,frame
0,79.2113
1,79.4364
2,78.8898
3,79.3845
4,79.6128
5,79.7283
6,78.8945
7,79.9602
8,79.6985
9,79.5489
10,79.6592
11,78.6376
12,79.202
13,79.1702
14,79.0837
15,79.0203
16,78.7975
17,79.4082
18,78.9519
19,79.5067
20,79.1599
21,78.8473
22,78.4991
23,79.021
24,78.7017
25,78.7071
26,78.6779
27,78.6328
28,78.8933
29,78.2184
30,77.5232
31,78.3493
32,77.9942
33,78.2963
34,78.0373
35,78.2572
36,78.2105
37,78.2511
38,78.2313
39,78.1702
40,78.2228
41,78.0164
42,77.7987
43,77.8124
44,78.0371
45,78.124
46,78.3132
47,78.5641
48,78.6177
49,78.4445
50,79.6607
51,79.19
52,78.8235
53,78.1979
54,78.6279
55,78.599
56,78.3247
57,78.4605
58,78.4214
59,78.8299
60,78.4592
61,78.4258
62,78.8384
63,78.2128
64,77.5798
65,77.5163
66,78.0146
67,78.4132
68,77.9638
69,78.4991
70,77.9587
71,78.5645
72,78.3693
73,78.3151
74,78.3029
75,77.9665
76,78.5166
77,78.1323
78,78.2781
79,78.2527
80,78.2427
81,77.8884
82,78.3803
83,78.2881
84,78.3515
85,78.1958
86,78.3594
87,78.1737
88,78.3995
89,78.7426
90,78.9112
91,78.4206
92,78.4411
93,78.2889
94,78.7076
95,78.4786
96,78.5081
97,78.4608
98,78.5611
99,78.2067
100,78.0906
101,78.6926
102,78.9972
103,78.8044
104,78.7231
105,78.6858
106,78.5347
107,77.9475
108,78.429
109,77.8199
110,78.5846
111,78.4182
112,78.5073
113,78.6309
114,78.4704
115,78.4682
116,78.5158
117,78.4677
118,78.4817
119,77.7394
120,78.1506
121,78.0502
122,78.4833
123,78.7835
124,79.1925
125,79.3132
126,78.8648
127,78.4152
128,78.7733
129,78.273
130,78.6909
131,78.6079
132,78.5412
133,78.5419
134,78.5309
135,78.8589
136,78.3071
137,78.7073
138,78.382
139,78.4398
140,78.5634
141,78.7189
142,78.6656
143,78.4634
144,78.0412
145,78.1383
146,77.2703
147,75.9618
148,76.5784
149,77.0664
150,78.5376
151,77.9298
152,78.4197
153,78.0785
154,77.4511
155,77.9679
156,77.0856
157,76.6986
158,77.3158
159,77.7322
160,77.6185
161,77.5018
162,77.8966
163,77.8893
164,77.279
165,77.0852
166,77.3288
167,78.1633
168,77.6636
169,78.4276
170,77.6697
171,77.5035
172,77.4435
173,77.5451
174,77.0343
175,77.5224
176,77.4087
177,77.2092
178,77.1091
179,78.0867
180,77.8334
181,77.7106
182,77.322
183,76.9416
184,76.6101
185,76.4614
186,77.3302
187,77.0065
188,77.1312
189,76.9391
190,77.2056
191,77.2577
192,77.0567
193,76.998
194,76.628
195,76.962
196,77.1544
197,77.0072
198,77.2116
199,77.1423
200,77.0347
201,77.1833
202,77.0922
203,77.0371
204,77.3898
205,77.4213
206,77.9465
207,79.5785
208,78.8536
209,78.3959
210,77.4034
211,77.2736
212,77.0543
213,77.7338
214,77.9254
215,77.4143
216,78.0939
217,78.5795
218,77.9069
219,77.9527
220,78.1328
221,77.3807
222,77.4166
223,77.057
224,78.0349
225,78.0866
226,77.7637
227,77.4135
228,77.1538
229,77.076
230,76.9518
231,77.1487
232,77.4751
233,77.4147
234,77.5801
235,77.4644
236,77.2286
237,77.6055
238,77.6425
239,77.3706
240,77.3425
241,77.1649
242,77.416
243,77.7666
244,78.1464
245,78.4509
246,77.4884
247,77.2243
248,77.2751
249,77.5279
250,77.021
251,77.2411
252,76.9116
253,77.3367
254,77.3605
255,77.3394
256,77.2646
257,76.9841
258,77.0668
259,76.7468
260,77.019
261,77.1164
262,76.8586
263,77.0154
264,76.7029
265,76.8437
266,76.6404
267,76.9029
268,76.8474
269,76.4621
270,76.7627
271,76.7834
272,76.879
273,76.7531
274,76.7419
275,76.7185
276,76.5663
277,76.5573
278,76.5343
279,76.2229
280,76.474
281,76.9351
282,76.5584
283,76.7801
284,76.441
285,76.1245
286,76.4625
287,76.5136
288,76.7774
289,76.622
290,76.8572
291,76.6426
292,76.6831
293,76.5669
294,76.7946
295,76.2938
296,76.2705
297,75.9915
298,76.4667
299,76.4918
