Index,frame
0,77.3722
1,77.1855
2,77.0682
3,77.165
4,77.1399
5,78.5224
6,77.2232
7,76.9509
8,76.5782
9,77.0438
10,76.5851
11,76.1899
12,76.9399
13,76.8205
14,77.1732
15,76.6886
16,76.3238
17,76.3842
18,76.3173
19,76.2131
20,76.466
21,76.5135
22,76.4947
23,76.4576
24,76.6176
25,76.0597
26,75.9135
27,76.2789
28,76.2546
29,76.3187
30,75.0601
31,75.5385
32,76.1044
33,76.3087
34,76.3523
35,76.2488
36,76.3552
37,75.8576
38,75.863
39,75.8152
40,76.1917
41,76.3515
42,76.0711
43,74.5422
44,75.9742
45,75.2954
46,75.7447
47,76.1533
48,75.0295
49,76.0746
50,75.7526
51,76.5351
52,76.1875
53,75.7354
54,75.8088
55,75.6438
56,75.4363
57,75.5789
58,76.2304
59,76.2254
60,75.9825
61,75.9106
62,75.4556
63,75.5955
64,75.7807
65,76.0221
66,76.3434
67,76.0946
68,76.2148
69,75.5102
70,76.4304
71,76.6853
72,76.1216
73,76.056
74,75.4374
75,76.0065
76,76.4816
77,76.6089
78,76.5691
79,76.0581
80,76.2576
81,75.4259
82,75.6088
83,75.1732
84,75.6638
85,76.6227
86,75.3422
87,76.1249
88,75.8559
89,75.7319
90,77.4869
91,76.6794
92,76.0421
93,75.8702
94,75.8986
95,75.6737
96,75.9236
97,76.2544
98,76.2168
99,76.2434
100,75.3588
101,75.6454
102,75.5663
103,77.425
104,76.2682
105,76.5734
106,76.2354
107,75.811
108,76.8159
109,75.4338
110,75.9842
111,75.9946
112,75.888
113,76.1025
114,75.602
115,76.0821
116,76.3311
117,76.1762
118,75.9505
119,75.5751
120,75.7774
121,75.8147
122,76.4676
123,76.1858
124,76.0001
125,75.6124
126,75.7601
127,75.8961
128,75.879
129,76.227
130,75.8808
131,75.9067
132,75.8751
133,75.7497
134,76.3736
135,75.8496
136,75.8055
137,75.7937
138,75.5367
139,76.0058
140,75.6904
141,76.4899
142,76.331
143,76.8519
144,76.3934
145,75.2415
146,77.1612
147,75.5558
148,76.1724
149,76.2533
150,75.7959
151,76.1009
152,75.9487
153,76.1701
154,76.1582
155,76.3973
156,75.5565
157,75.6787
158,75.6395
159,75.7394
160,76.6607
161,76.3901
162,75.6616
163,75.7585
164,75.5567
165,75.9181
166,75.5556
167,76.1091
168,75.883
169,76.4648
170,76.0629
171,75.9352
172,76.0915
173,76.0113
174,76.2717
175,75.9297
176,75.8786
177,75.9473
178,75.8483
179,76.3642
180,76.1971
181,76.1222
182,76.0133
183,75.507
184,75.3312
185,75.4696
186,75.7121
187,75.9736
188,75.7207
189,75.8653
190,75.9164
191,76.0999
192,76.181
193,76.2943
194,76.0268
195,76.0937
196,75.9228
197,75.7267
198,76.4021
199,76.3431
200,76.1643
201,75.4025
202,75.7908
203,76.0164
204,75.9886
205,76.6798
206,76.0551
207,76.5347
208,76.0024
209,76.0495
210,76.3189
211,76.0832
212,76.2117
213,75.9555
214,75.4763
215,75.907
216,76.3394
217,76.4571
218,76.5298
219,76.403
220,76.0544
221,75.8706
222,76.608
223,76.3481
224,76.5585
225,76.173
226,76.5114
227,75.9109
228,76.0485
229,76.1355
230,76.0823
231,76.2384
232,76.0439
233,75.9331
234,76.1258
235,76.1048
236,76.1162
237,76.0375
238,75.6131
239,74.321
240,75.2869
241,75.5691
242,75.8659
243,76.3839
244,76.5743
245,76.5643
246,76.3745
247,75.8508
248,76.0167
249,76.0652
250,75.9548
251,75.8171
252,75.5998
253,75.7366
254,75.7949
255,75.8725
256,76.0334
257,76.328
258,75.7646
259,75.1322
260,75.6053
261,76.5538
262,76.1122
263,75.8212
264,75.8426
265,75.8363
266,75.5424
267,75.4809
268,75.9113
269,75.6295
270,75.7771
271,75.8009
272,75.6958
273,75.6916
274,76.3181
275,75.9019
276,75.5325
277,75.6544
278,75.3122
279,75.6422
280,75.2689
281,75.8023
282,75.8448
283,75.6439
284,75.5989
285,74.7907
286,75.028
287,75.256
288,75.361
289,75.5151
290,75.5539
291,75.5164
292,75.4114
293,74.8627
294,75.1577
295,75.2691
296,75.3756
297,75.366
298,75.9055
299,77.0769
