Index,frame
0,140.027
1,135.605
2,132.897
3,131.094
4,131.992
5,133.037
6,132.904
7,132.91
8,133.313
9,133.12
10,131.962
11,129.568
12,130.258
13,130.61
14,131.355
15,130.948
16,131.099
17,130.93
18,130.482
19,128.288
20,128.923
21,128.957
22,128.732
23,129.569
24,129.058
25,129.553
26,131.441
27,132.22
28,130.691
29,131.249
30,130.529
31,131.098
32,130.334
33,131.168
34,130.953
35,130.667
36,130.908
37,130.56
38,130.94
39,130.261
40,129.286
41,128.858
42,130.992
43,130.914
44,131.142
45,130.905
46,130.914
47,132.869
48,131.825
49,130.88
50,130.918
51,131.436
52,131.949
53,130.423
54,130.922
55,130.672
56,131.328
57,130.549
58,131.554
59,130.425
60,134.315
61,136.963
62,139.391
63,142.085
64,140.204
65,139.507
66,138.781
67,139.355
68,138.773
69,139.59
70,140.431
71,143.214
72,142.933
73,141.584
74,141.618
75,141.597
76,140.93
77,140.306
78,142.324
79,144.801
80,143.487
81,143.588
82,143.706
83,143.572
84,143.271
85,143.127
86,143.986
87,143.353
88,144.266
89,143.467
90,144.252
91,143.418
92,144.684
93,143.618
94,144.024
95,143.848
96,144.029
97,144.471
98,143.491
99,144.794
100,146.173
101,146.512
102,144.246
103,144.014
104,144.419
105,143.594
106,143.942
107,143.681
108,142.954
109,143.469
110,143.996
111,144.014
112,143.067
113,139.601
114,138.792
115,139.633
116,138.828
117,139.464
118,139.07
119,139.923
120,139.144
121,138.976
122,139.779
123,139.37
124,139.727
125,139.362
126,139.941
127,138.787
128,139.385
129,139.3
130,139.374
131,139.324
132,139.348
133,139.717
134,139.246
135,139.372
136,140.027
137,140.226
138,139.386
139,139.348
140,139.824
141,139.134
142,139.895
143,139.796
144,140.056
145,139.442
146,138.391
147,139.181
148,139.411
149,139.858
150,139.589
151,139.893
152,139.074
153,139.672
154,139.364
155,139.227
156,138.432
157,139.298
158,139.824
159,139.321
160,139.334
161,139.404
162,138.876
163,138.842
164,139.4
165,139.586
166,139.371
167,139.661
168,140.161
169,139.877
170,139.389
171,139.321
172,139.502
173,144.592
174,144.004
175,143.998
176,144.573
177,144.274
178,144.274
179,143.9
180,144.369
181,143.666
182,143.955
183,143.976
184,143.958
185,144.063
186,143.38
187,144.649
188,144.235
189,143.981
190,143.432
191,143.982
192,144.064
193,144.044
194,144.103
195,143.378
196,142.388
197,140.261
198,140.84
199,139.506
200,138.426
201,139.965
202,139.354
203,139.347
204,138.919
205,140.064
206,139.626
207,139.166
208,138.98
209,139.369
210,139.292
211,139.302
212,139.652
213,138.783
214,139.09
215,139.715
216,140.249
217,137.882
218,138.827
219,139.358
220,139.329
221,139.29
222,139.98
223,139.927
224,138.855
225,137.952
226,139.375
227,139.315
228,139.832
229,138.836
230,139.362
231,139.34
232,140.033
233,139.06
234,139.855
235,138.83
236,139.266
237,139.37
238,138.47
239,138.845
240,139.286
241,139.995
242,138.464
243,137.869
244,139.405
245,138.422
246,139.995
247,138.898
248,139.697
249,138.914
250,139.87
251,139.192
252,137.892
253,138.249
254,139.409
255,139.921
256,140.632
257,143.269
258,141.94
259,143.876
260,145.024
261,141.897
262,141.675
263,143.036
264,144.463
265,143.472
266,144.707
267,144.99
268,144.369
269,143.418
270,144.001
271,143.743
272,143.975
273,144.658
274,143.707
275,144.178
276,144.033
277,145.446
278,144.023
279,144.028
280,144.044
281,143.83
282,144.084
283,143.276
284,142.382
285,142.887
286,141.265
287,141.315
288,141.344
289,141.155
290,141.469
291,141.377
292,141.721
293,141.849
294,141.704
295,142.196
296,141.174
297,140.865
298,142.534
299,142.251
