Average,140.2661,73.377116,139.1905167
Index,SSAO,HBAO,GTAO
0,143.659,70.8005,140.027
1,144.178,71.3679,135.605
2,144.281,70.6231,132.897
3,143.899,71.0198,131.094
4,144.047,69.9576,131.992
5,144.05,70.9346,133.037
6,143.992,71.3057,132.904
7,144.299,71.5816,132.91
8,143.996,71.5712,133.313
9,144.009,71.2944,133.12
10,144.006,71.2466,131.962
11,143.984,71.0034,129.568
12,143.418,71.4464,130.258
13,142.3,71.5832,130.61
14,144.381,71.2023,131.355
15,143.977,72.07,130.948
16,143.981,71.1532,131.099
17,143.786,71.2057,130.93
18,143.951,71.0882,130.482
19,143.586,71.2269,128.288
20,144.127,70.9688,128.923
21,143.593,71.6974,128.957
22,144.062,71.0065,128.732
23,144.02,71.0328,129.569
24,143.994,70.9466,129.058
25,144.055,75.8576,129.553
26,143.193,76.9834,131.441
27,144.215,75.9805,132.22
28,144.035,74.8499,130.691
29,144.007,74.4411,131.249
30,143.65,74.5858,130.529
31,144.032,74.9826,131.098
32,144.001,74.4963,130.334
33,143.485,74.6534,131.168
34,143.761,74.5519,130.953
35,143.412,74.3886,130.667
36,144.169,74.2436,130.908
37,144.011,74.443,130.56
38,144.645,74.6083,130.94
39,143.456,74.5418,130.261
40,142.873,74.3817,129.286
41,144.045,74.2143,128.858
42,144.012,74.3959,130.992
43,144.127,74.1478,130.914
44,142.439,74.1184,131.142
45,141.328,74.3833,130.905
46,141.04,74.1354,130.914
47,141.02,74.1064,132.869
48,139.447,74.1113,131.825
49,139.634,73.6027,130.88
50,141.522,74.0421,130.918
51,141.685,74.0379,131.436
52,141.409,73.9643,131.949
53,141.62,74.0422,130.423
54,141.371,74.0085,130.922
55,141.674,73.7516,130.672
56,141.381,73.7758,131.328
57,141.638,73.753,130.549
58,141.613,73.6812,131.554
59,141.594,73.8489,130.425
60,141.923,74.1825,134.315
61,141.191,73.8804,136.963
62,141.81,74.2713,139.391
63,141.172,74.102,142.085
64,141.639,75.3847,140.204
65,140.826,74.443,139.507
66,139.745,73.8855,138.781
67,138.738,73.8164,139.355
68,139.413,73.89,138.773
69,138.475,73.9404,139.59
70,136.346,73.6897,140.431
71,137.097,73.3234,143.214
72,137.042,73.9241,142.933
73,137.226,73.9865,141.584
74,137.048,73.7695,141.618
75,137.174,73.8533,141.597
76,137.107,73.8306,140.93
77,137.272,73.95,140.306
78,136.841,72.2363,142.324
79,137.202,72.4895,144.801
80,137.177,73.5229,143.487
81,137.034,74.2077,143.588
82,136.133,73.9318,143.706
83,137.126,74.245,143.572
84,137.111,74.1594,143.271
85,137.137,74.1385,143.127
86,137.399,74.0728,143.986
87,137.067,74.5195,143.353
88,137.108,74.5865,144.266
89,137.098,74.5296,143.467
90,136.63,74.338,144.252
91,134.859,74.3418,143.418
92,133.44,73.9742,144.684
93,135.405,73.7808,143.618
94,134.55,73.7545,144.024
95,133.87,74.3099,143.848
96,133.03,74.5301,144.029
97,134.741,74.063,144.471
98,134.358,73.9483,143.491
99,134.472,74.2067,144.794
100,136.036,73.6318,146.173
101,132.914,74.1337,146.512
102,134.549,73.6779,144.246
103,134.791,74.4194,144.014
104,136.723,74.2932,144.419
105,137.392,74.0418,143.594
106,137.675,73.8774,143.942
107,137.721,74.1387,143.681
108,138.445,73.6015,142.954
109,136.74,73.9637,143.469
110,134.16,73.8874,143.996
111,132.689,73.9185,144.014
112,133.078,73.9247,143.067
113,132.686,73.7955,139.601
114,132.967,73.8442,138.792
115,132.701,73.5003,139.633
116,133.117,72.5561,138.828
117,132.656,73.2089,139.464
118,132.9,73.9136,139.07
119,132.766,73.177,139.923
120,132.933,73.6679,139.144
121,132.77,73.6287,138.976
122,132.907,73.6978,139.779
123,132.876,73.5514,139.37
124,130.013,73.4271,139.727
125,131.023,73.6128,139.362
126,132.555,73.4467,139.941
127,132.905,73.3512,138.787
128,132.646,73.4184,139.385
129,133.664,73.404,139.3
130,135.755,73.597,139.374
131,135.015,74.1503,139.324
132,135.145,73.2689,139.348
133,135.367,73.3041,139.717
134,135.124,73.2684,139.246
135,134.986,73.6321,139.372
136,133.989,73.6848,140.027
137,134.258,73.5568,140.226
138,135.315,75.3275,139.386
139,135.268,75.5291,139.348
140,134.508,74.1177,139.824
141,135.138,73.2045,139.134
142,135.872,73.8177,139.895
143,134.708,73.4997,139.796
144,134.947,73.6507,140.056
145,134.517,73.6789,139.442
146,135.429,73.5495,138.391
147,134.998,73.2019,139.181
148,134.999,73.0745,139.411
149,134.499,73.3368,139.858
150,134.048,73.4123,139.589
151,136.901,73.4845,139.893
152,137.155,73.4819,139.074
153,137.201,73.6463,139.672
154,137.033,73.9106,139.364
155,138.862,73.5423,139.227
156,138.987,73.2671,138.432
157,137.396,73.7386,139.298
158,137.669,73.8079,139.824
159,138.219,73.4882,139.321
160,137.082,74.0815,139.334
161,139.36,73.4887,139.404
162,137.589,73.7113,138.876
163,137.37,73.4346,138.842
164,137.185,73.5828,139.4
165,137.021,73.708,139.586
166,137.147,73.914,139.371
167,137.145,73.5663,139.661
168,137.161,73.9274,140.161
169,136.838,74.1049,139.877
170,137.922,73.8441,139.389
171,139.613,73.7471,139.321
172,138.502,73.8361,139.502
173,139.613,73.4901,144.592
174,139.641,73.7106,144.004
175,139.039,74.1497,143.998
176,138.492,75.2132,144.573
177,139.638,74.1601,144.274
178,139.398,73.7176,144.274
179,139.527,74.0568,143.9
180,138.885,73.948,144.369
181,139.982,73.9849,143.666
182,138.972,73.8404,143.955
183,139.97,73.7694,143.976
184,142.047,74.237,143.958
185,141.607,74.0474,144.063
186,141.598,73.7976,143.38
187,142.315,73.8823,144.649
188,141.903,72.9008,144.235
189,140.983,71.0852,143.981
190,141.693,71.854,143.432
191,141.648,72.7179,143.982
192,142.366,73.2558,144.064
193,142.401,73.4314,144.044
194,141.581,73.3304,144.103
195,141.406,72.8007,143.378
196,142.79,72.6269,142.388
197,142.872,72.8906,140.261
198,141.076,73.4856,140.84
199,141.612,73.1846,139.506
200,141.801,73.4708,138.426
201,141.125,73.4318,139.965
202,141.118,73.1052,139.354
203,141.275,72.7995,139.347
204,141.69,72.7821,138.919
205,141.432,72.8296,140.064
206,141.611,73.2326,139.626
207,141.63,73.1552,139.166
208,141.619,73.5181,138.98
209,141.446,73.1934,139.369
210,143.567,72.6935,139.292
211,141.16,72.8976,139.302
212,142.43,72.8477,139.652
