Index,frame
0,93.6164
1,93.0397
2,93.4249
3,93.8402
4,93.8863
5,93.6549
6,94.2639
7,93.9965
8,93.8472
9,93.9893
10,95.0676
11,95.6368
12,94.2394
13,93.817
14,93.4644
15,94.2759
16,93.127
17,93.3807
18,93.6816
19,93.6677
20,93.9251
21,93.6153
22,93.8407
23,93.6355
24,93.6514
25,93.9582
26,93.1164
27,92.6863
28,93.3646
29,93.7092
30,93.4375
31,93.701
32,93.4155
33,93.5426
34,93.2343
35,93.6832
36,93.316
37,93.3457
38,93.5848
39,93.4412
40,93.3862
41,93.4766
42,93.099
43,93.4619
44,93.5026
45,93.1455
46,93.5609
47,93.3645
48,92.8543
49,93.3052
50,93.6636
51,92.4795
52,93.8592
53,94.0236
54,93.1258
55,92.7863
56,93.2803
57,93.6957
58,93.4311
59,93.593
60,93.3413
61,93.9729
62,93.5638
63,93.3815
64,93.312
65,93.1973
66,93.5387
67,93.1612
68,93.1087
69,93.3481
70,93.9855
71,92.921
72,93.4941
73,93.1029
74,93.0774
75,93.2043
76,94.1062
77,92.6224
78,93.4102
79,93.1562
80,92.3906
81,93.3907
82,93.3113
83,93.4051
84,93.4491
85,93.6124
86,93.5603
87,93.5661
88,92.9937
89,93.1742
90,92.5788
91,93.0854
92,93.3593
93,93.0995
94,93.4318
95,93.565
96,93.5179
97,93.4475
98,93.4443
99,92.9547
100,93.1938
101,93.1536
102,93.2712
103,92.3783
104,93.0216
105,93.4242
106,92.8982
107,93.2066
108,93.8317
109,93.1704
110,93.4699
111,94.4483
112,93.5294
113,93.1145
114,93.6567
115,93.7597
116,92.7087
117,92.993
118,93.1417
119,92.7657
120,93.7423
121,93.4242
122,93.0373
123,93.2006
124,93.1411
125,92.5672
126,92.9591
127,93.1165
128,93.0207
129,92.0156
130,92.6874
131,93.1291
132,92.3164
133,93.0508
134,93.1594
135,92.4939
136,92.8998
137,93.2918
138,92.391
139,92.425
140,93.4272
141,92.342
142,92.6022
143,92.465
144,92.4964
145,92.4537
146,92.615
147,93.01
148,92.6234
149,92.7815
150,93.1582
151,92.3585
152,92.5159
153,92.8102
154,92.3606
155,92.3171
156,92.2762
157,92.3253
158,92.046
159,92.3653
160,92.212
161,92.1254
162,92.3245
163,93.0893
164,92.063
165,92.3
166,92.6842
167,91.8558
168,92.0924
169,92.3845
170,91.9042
171,91.8923
172,92.512
173,92.3447
174,91.4951
175,91.8383
176,92.5327
177,92.1293
178,91.8086
179,92.1909
180,91.9907
181,91.6037
182,92.3366
183,92.0919
184,91.8973
185,92.8538
186,92.0298
187,92.05
188,92.3687
189,93.2486
190,92.2316
191,92.1115
192,92.7923
193,92.0909
194,92.0576
195,92.8668
196,92.3216
197,92.6706
198,92.8188
199,91.9558
200,92.1862
201,92.6789
202,92.5207
203,92.4422
204,92.1979
205,92.2046
206,92.0739
207,92.402
208,92.5226
209,92.3896
210,92.3103
211,92.7759
212,92.4813
213,92.1559
214,92.313
215,92.3434
216,92.4963
217,92.4811
218,92.7631
219,93.1121
220,92.6151
221,92.9423
222,92.6438
223,92.6742
224,92.9511
225,92.3661
226,92.5111
227,92.8354
228,92.647
229,92.5421
230,92.736
231,92.7991
232,92.6268
233,92.7277
234,93.4786
235,93.062
236,92.5257
237,92.8787
238,93.1262
239,92.9254
240,92.7599
241,93.2734
242,92.2985
243,92.6805
244,92.9995
245,92.4351
246,93.167
247,93.4015
248,92.3246
249,92.5616
250,92.807
251,92.8553
252,92.7474
253,92.9848
254,92.8959
255,92.569
256,92.6557
257,92.8065
258,92.5845
259,93.4893
260,93.2119
261,92.4818
262,91.9956
263,92.6303
264,92.6497
265,92.446
266,92.7791
267,92.4085
268,92.6126
269,92.5087
270,92.4746
271,92.4372
272,91.9898
273,92.9461
274,92.8618
275,92.6455
276,92.6012
277,92.5024
278,92.3881
279,92.393
280,92.3128
281,91.8795
282,92.5927
283,92.5255
284,92.3526
285,92.4854
286,92.0979
287,92.6401
288,92.1279
289,92.4457
290,92.4198
291,92.1231
292,92.0993
293,92.2244
294,92.1537
295,91.9828
296,92.612
297,91.5838
298,92.0746
299,92.1508
