Index,frame
0,141.533
1,143.595
2,143.441
3,144.045
4,144.901
5,143.358
6,144.441
7,143.754
8,144.52
9,144.355
10,143.945
11,143.849
12,144.035
13,144.102
14,144.095
15,144.368
16,142.812
17,144.244
18,144.108
19,144.061
20,144.255
21,144.723
22,144.605
23,143.751
24,144.458
25,144.011
26,143.379
27,143.656
28,144.134
29,144.002
30,144.156
31,144.161
32,144.627
33,143.998
34,144.216
35,144.648
36,143.954
37,143.991
38,143.407
39,144.155
40,143.904
41,143.838
42,144.014
43,143.85
44,144.153
45,144.007
46,143.879
47,144.623
48,143.97
49,145.538
50,143.873
51,144.535
52,143.767
53,144.337
54,143.02
55,144.622
56,143.822
57,144.007
58,144.008
59,143.802
60,146.501
61,144.264
62,144.409
63,143.325
64,144.61
65,143.567
66,142.854
67,144.511
68,143.969
69,144.265
70,143.648
71,143.838
72,143.448
73,144.082
74,143.427
75,144.114
76,145.218
77,143.993
78,143.931
79,144.105
80,144.072
81,143.472
82,144.195
83,143.881
84,144.166
85,144.795
86,144.542
87,143.672
88,142.917
89,143.532
90,143.367
91,143.774
92,143.059
93,143.972
94,143.831
95,143.832
96,143.974
97,143.985
98,144.523
99,143.656
100,143.834
101,143.727
102,144.312
103,144.071
104,144.241
105,144.239
106,143.563
107,144.161
108,143.547
109,143.966
110,143.764
111,143.034
112,144.144
113,144.222
114,144.876
115,143.404
116,144.143
117,143.806
118,143.83
119,144.076
120,144.077
121,144.963
122,143.585
123,144.631
124,143.847
125,144.918
126,145.206
127,143.834
128,143.201
129,143.328
130,144.298
131,143.444
132,144.45
133,143.731
134,144.059
135,144.077
136,144.094
137,143.333
138,144.083
139,144.007
140,143.372
141,144.532
142,144.067
143,144.426
144,143.653
145,143.578
146,143.637
147,144.962
148,145.065
149,144.422
150,144.392
151,144.43
152,144.594
153,143.515
154,143.978
155,143.913
156,144.138
157,144.199
158,144.104
159,143.914
160,144.009
161,144.222
162,143.17
163,144.245
164,143.48
165,144.107
166,144.019
167,144.127
168,144.186
169,143.4
170,143.903
171,144.965
172,143.945
173,144.034
174,143.837
175,144.557
176,142.844
177,143.032
178,143.832
179,144.058
180,143.642
181,143.979
182,144.044
183,143.902
184,144.109
185,143.284
186,143.567
187,143.709
188,144.578
189,144.197
190,143.293
191,144.273
192,144.001
193,144.001
194,144.391
195,144.084
196,143.52
197,144.493
198,142.945
199,143.714
200,144.228
201,143.908
202,143.796
203,144.107
204,144.394
205,143.495
206,143.906
207,143.236
208,143.891
209,143.554
210,144.072
211,143.695
212,143.598
213,144.468
214,143.985
215,144.042
216,143.824
217,143.749
218,143.858
219,144.448
220,144.445
221,144.039
222,144.734
223,143.885
224,144.372
225,144.17
226,144.486
227,144.042
228,144.26
229,144.848
230,144.111
231,144.211
232,143.603
233,143.877
234,143.682
235,143.879
236,144.079
237,144.675
238,144.404
239,144.095
240,144.389
241,143.786
242,144.363
243,143.933
244,143.865
245,143.98
246,143.679
247,144.255
248,144.168
249,144.496
250,144.843
251,144.676
252,144.087
253,144.184
254,143.772
255,143.566
256,144.218
257,143.766
258,144.922
259,143.484
260,144.333
261,143.373
262,144.047
263,143.717
264,143.951
265,144.686
266,143.782
267,144.639
268,143.964
269,144.743
270,143.811
271,143.848
272,144.86
273,143.878
274,144.068
275,143.727
276,144.278
277,144.182
278,144.072
279,143.352
280,144.008
281,143.254
282,143.964
283,143.02
284,142.711
285,143.874
286,143.854
287,143.951
288,143.375
289,143.797
290,142.929
291,142.917
292,144.522
293,143.53
294,144.494
295,144.25
296,145.03
297,144.394
298,143.811
299,144.209
