Index,frame
0,76.5513
1,76.626
2,76.475
3,77.9227
4,79.9432
5,82.891
6,83.6302
7,85.2791
8,87.5855
9,89.0794
10,89.3792
11,89.2201
12,89.6371
13,90.6815
14,89.8716
15,89.9583
16,90.5933
17,90.3855
18,90.3644
19,90.5682
20,91.3972
21,91.7769
22,90.6157
23,90.7388
24,90.9369
25,90.8184
26,90.7311
27,91.3936
28,91.3274
29,90.7105
30,90.6199
31,91.2702
32,90.3389
33,90.5634
34,90.7028
35,90.3962
36,90.8991
37,90.898
38,91.0709
39,90.5847
40,91.0106
41,91.0767
42,90.4227
43,90.5069
44,90.6801
45,90.1806
46,90.3276
47,91.0517
48,90.9853
49,91.1643
50,91.0183
51,91.0359
52,91.0626
53,90.9292
54,90.7863
55,90.9669
56,90.473
57,90.7655
58,91.6325
59,91.1253
60,94.1649
61,93.2534
62,91.7111
63,91.6946
64,91.2053
65,90.8653
66,90.9245
67,90.9625
68,91.155
69,90.967
70,91.0269
71,91.2613
72,90.9781
73,90.8626
74,90.9668
75,91.3998
76,90.7054
77,91.1967
78,91.588
79,91.1182
80,90.5321
81,90.9451
82,91.5331
83,91.0711
84,91.579
85,91.7673
86,91.6883
87,91.3581
88,91.35
89,90.5812
90,91.5495
91,91.1983
92,91.562
93,91.407
94,91.4005
95,91.7458
96,90.5957
97,91.4409
98,91.3718
99,91.6664
100,91.4114
101,91.61
102,91.7777
103,91.4363
104,91.2279
105,92.2782
106,91.9565
107,91.7258
108,83.7681
109,84.3826
110,85.0395
111,84.8194
112,84.2358
113,84.5624
114,85.566
115,85.9499
116,86.1536
117,85.8002
118,85.6343
119,86.3535
120,85.6836
121,85.7719
122,86.1445
123,85.5592
124,85.9296
125,85.9031
126,86.5635
127,86.2153
128,85.9852
129,86.1814
130,86.2991
131,84.2002
132,85.3483
133,86.27
134,84.7622
135,85.6089
136,86.4514
137,86.2199
138,86.0689
139,86.3603
140,86.7979
141,86.5454
142,86.5811
143,86.5342
144,86.2718
145,86.2925
146,86.4062
147,86.0602
148,85.8114
149,87.3144
150,86.4622
151,86.336
152,87.0713
153,86.7096
154,86.4836
155,86.4613
156,87.0741
157,86.1983
158,86.3708
159,86.2885
160,86.3149
161,86.2489
162,86.433
163,86.6964
164,86.6667
165,86.4191
166,86.3249
167,85.9861
168,94.4093
169,93.8328
170,92.8587
171,92.5778
172,94.4764
173,93.3986
174,92.0854
175,91.559
176,92.1119
177,91.7545
178,91.9172
179,91.5217
180,91.7751
181,91.7676
182,91.6232
183,92.3355
184,91.4219
185,91.4647
186,90.9838
187,90.9281
188,91.2358
189,91.5027
190,90.9987
191,93.1032
192,91.9914
193,91.0724
194,92.5189
195,91.1775
196,90.3745
197,90.5477
198,90.7183
199,90.6633
200,90.7832
201,90.3305
202,89.9199
203,90.2767
204,90.4794
205,89.7032
206,89.9614
207,90.532
208,90.8209
209,90.0067
210,90.1532
211,90.4521
212,90.0207
213,89.8005
214,90.1958
215,89.541
216,89.7393
217,90.1225
218,89.8273
219,89.9213
220,89.4619
221,89.8031
222,89.7719
223,89.5366
224,89.8076
225,89.5707
226,89.8626
227,89.3196
228,89.7755
229,89.3776
230,89.2527
231,90.0108
232,89.4655
233,89.4802
234,89.8608
235,89.9072
236,89.5158
237,89.3154
238,89.5595
239,89.6405
240,89.4214
241,89.282
242,89.7269
243,89.522
244,89.3388
245,88.8924
246,89.3721
247,89.5036
248,89.1377
249,88.8666
250,88.8949
251,89.2169
252,88.6533
253,88.7949
254,88.8061
255,89.1664
256,89.2617
257,89.0622
258,88.9474
259,88.7138
260,88.6443
261,88.8213
262,89.2327
263,88.864
264,88.3219
265,89.0877
266,88.7543
267,88.1091
268,87.9419
269,88.4929
270,88.3853
271,88.2247
272,88.2028
273,88.3453
274,87.896
275,88.4648
276,88.345
277,88.1047
278,88.2046
279,87.7363
280,88.4118
281,88.043
282,87.2834
283,88.2783
284,87.8402
285,88.1254
286,87.9378
287,88.2847
288,88.3424
289,88.2604
290,88.4348
291,88.1199
292,88.1925
293,88.1696
294,87.6779
295,87.7334
296,87.1568
297,88.1497
298,87.7424
299,87.7303
